pair_ID	entailment_judgment	relatedness_score
6741	NEUTRAL	4.0535164
6743	NEUTRAL	3.3605952
6744	NEUTRAL	3.3310454
6749	NEUTRAL	3.9103813
6751	NEUTRAL	2.0944183
6753	NEUTRAL	3.7947247
6755	CONTRADICTION	3.8841383
6759	CONTRADICTION	3.8280392
6763	NEUTRAL	4.0562673
6767	NEUTRAL	3.506269
6774	NEUTRAL	4.023072
6776	NEUTRAL	3.8443947
6779	NEUTRAL	3.956744
6780	NEUTRAL	3.841264
6782	NEUTRAL	3.7702327
6783	NEUTRAL	3.7319643
6785	NEUTRAL	3.733077
6786	CONTRADICTION	3.6164794
6787	NEUTRAL	2.898246
6788	CONTRADICTION	2.567264
6790	CONTRADICTION	2.336731
6792	NEUTRAL	3.7340553
6793	NEUTRAL	3.8413544
6794	NEUTRAL	4.0047455
6795	NEUTRAL	3.8035321
6796	NEUTRAL	1.8416471
6797	NEUTRAL	1.6463842
6798	NEUTRAL	2.3245983
6801	NEUTRAL	3.7056112
6803	NEUTRAL	3.2806606
6806	ENTAILMENT	2.723962
6807	NEUTRAL	3.4116526
6808	NEUTRAL	3.1081672
6809	NEUTRAL	3.5355484
6811	NEUTRAL	3.0420606
6815	NEUTRAL	3.587303
6817	ENTAILMENT	2.9860835
6818	NEUTRAL	3.1572235
6820	NEUTRAL	2.4830797
6821	NEUTRAL	3.7891865
6823	NEUTRAL	3.9518194
6826	NEUTRAL	3.458384
6827	CONTRADICTION	2.9056277
6828	ENTAILMENT	3.7614498
6829	NEUTRAL	2.7470899
6831	NEUTRAL	3.5462296
6832	ENTAILMENT	3.9056835
6835	CONTRADICTION	3.9239686
6836	NEUTRAL	1.3796932
6837	CONTRADICTION	1.2120911
6838	NEUTRAL	1.2705971
6839	NEUTRAL	1.7542728
6841	NEUTRAL	3.6294694
6842	NEUTRAL	2.281285
6844	NEUTRAL	4.046169
6846	NEUTRAL	2.7056608
6848	NEUTRAL	2.1165075
6850	NEUTRAL	0.6680874
6852	ENTAILMENT	3.6697304
6853	ENTAILMENT	3.7024825
6854	NEUTRAL	3.5826888
6856	ENTAILMENT	3.0864835
6858	NEUTRAL	3.3814192
6859	NEUTRAL	4.0217147
6860	NEUTRAL	3.4041169
6861	NEUTRAL	3.873161
6864	CONTRADICTION	3.5865364
6867	NEUTRAL	3.7834477
6871	NEUTRAL	3.6671772
6872	NEUTRAL	3.7298737
6873	CONTRADICTION	3.6785083
6874	NEUTRAL	3.5066557
6876	NEUTRAL	3.2106552
6878	NEUTRAL	3.836785
6881	NEUTRAL	3.8976052
6882	NEUTRAL	3.8565407
6883	NEUTRAL	2.429798
6886	NEUTRAL	2.6837764
6888	NEUTRAL	3.6821132
6889	NEUTRAL	3.6405983
6891	NEUTRAL	4.0830464
6892	NEUTRAL	3.2915313
6893	NEUTRAL	3.2068899
6895	NEUTRAL	3.6934254
6898	NEUTRAL	3.8158565
6900	CONTRADICTION	3.90236
6904	NEUTRAL	3.877709
6906	NEUTRAL	3.8139067
6908	NEUTRAL	3.832633
6909	CONTRADICTION	3.201058
6910	NEUTRAL	3.411051
6911	NEUTRAL	2.8477812
6915	NEUTRAL	3.7355824
6916	CONTRADICTION	3.2950234
6917	NEUTRAL	3.3815215
6925	NEUTRAL	2.3594894
6926	NEUTRAL	3.8619337
6928	ENTAILMENT	3.9327707
6929	CONTRADICTION	3.6911917
6930	NEUTRAL	1.9387738
6933	CONTRADICTION	2.4965105
6935	NEUTRAL	3.9938767
6936	NEUTRAL	3.739095
6937	NEUTRAL	3.5387619
6938	NEUTRAL	3.5791585
6939	NEUTRAL	3.5464373
6941	NEUTRAL	2.3363388
6943	NEUTRAL	2.5497541
6944	NEUTRAL	2.9505198
6949	NEUTRAL	4.01885
6951	NEUTRAL	3.639162
6952	NEUTRAL	3.9825697
6953	NEUTRAL	3.284568
6954	NEUTRAL	3.5078015
6956	NEUTRAL	3.9914663
6959	NEUTRAL	3.928896
6960	NEUTRAL	1.6462632
6962	NEUTRAL	3.6323574
6963	NEUTRAL	2.9329953
6965	ENTAILMENT	3.7725587
6967	NEUTRAL	3.6602902
6972	NEUTRAL	3.8409543
6973	ENTAILMENT	3.4068794
6976	ENTAILMENT	3.3866363
6977	NEUTRAL	3.2331724
6984	CONTRADICTION	3.6939232
6985	NEUTRAL	3.5661657
6986	NEUTRAL	2.7480469
6988	NEUTRAL	3.3113945
6989	NEUTRAL	3.3040183
6990	NEUTRAL	3.751154
6999	ENTAILMENT	3.8919616
7003	ENTAILMENT	1.8397388
7010	NEUTRAL	3.7295368
7011	CONTRADICTION	3.5270052
7012	NEUTRAL	3.4994452
7014	NEUTRAL	3.4106283
7015	NEUTRAL	3.9225602
7017	NEUTRAL	3.954152
7023	NEUTRAL	1.8307838
7024	NEUTRAL	2.071735
7029	CONTRADICTION	3.9287653
7030	NEUTRAL	3.1466508
7031	NEUTRAL	3.415049
7032	NEUTRAL	3.2908149
7033	NEUTRAL	3.4527779
7034	NEUTRAL	3.3461509
7036	ENTAILMENT	3.7527099
7037	CONTRADICTION	3.5857391
7038	NEUTRAL	3.9875715
7039	NEUTRAL	4.0287814
7041	NEUTRAL	3.3848348
7042	NEUTRAL	3.8748202
7046	NEUTRAL	3.8730617
7047	NEUTRAL	3.648783
7048	NEUTRAL	3.9119124
7049	NEUTRAL	4.0310965
7050	NEUTRAL	3.5477355
7051	NEUTRAL	3.2332363
7052	NEUTRAL	4.071222
7053	NEUTRAL	4.009591
7055	NEUTRAL	3.720557
7057	NEUTRAL	2.9073606
7059	NEUTRAL	1.8695858
7062	NEUTRAL	3.1772442
7065	CONTRADICTION	3.7602563
7067	NEUTRAL	3.9435244
7068	NEUTRAL	2.8697608
7069	NEUTRAL	2.9434838
7071	CONTRADICTION	2.5156944
7072	NEUTRAL	2.8202329
7073	NEUTRAL	3.9549131
7075	NEUTRAL	3.772465
7076	CONTRADICTION	3.6562488
7078	CONTRADICTION	3.1364107
7079	NEUTRAL	3.731206
7080	NEUTRAL	3.5829859
7089	ENTAILMENT	4.095266
7091	NEUTRAL	3.912201
7095	NEUTRAL	3.4257605
7096	NEUTRAL	3.7735944
7097	NEUTRAL	3.8910162
7098	NEUTRAL	3.898903
7102	NEUTRAL	3.5128357
7106	NEUTRAL	3.8787546
7107	ENTAILMENT	3.5869071
7109	NEUTRAL	2.9038386
7111	CONTRADICTION	3.4566493
7112	NEUTRAL	3.539969
7113	NEUTRAL	3.9549668
7114	CONTRADICTION	3.8527012
7115	NEUTRAL	3.4695935
7117	NEUTRAL	2.754909
7122	NEUTRAL	3.9730377
7128	NEUTRAL	3.834387
7129	NEUTRAL	3.9653473
7130	NEUTRAL	3.8015585
7131	NEUTRAL	3.9238868
7132	NEUTRAL	3.8470721
7134	NEUTRAL	3.638165
7135	NEUTRAL	3.3691142
7136	NEUTRAL	3.6198323
7137	NEUTRAL	3.6568694
7140	NEUTRAL	4.0206985
7141	NEUTRAL	3.9330516
7142	NEUTRAL	3.8786762
7146	NEUTRAL	3.766375
7147	NEUTRAL	3.7629514
7148	NEUTRAL	3.725802
7149	NEUTRAL	3.4903116
7151	NEUTRAL	3.2922974
7152	NEUTRAL	3.5330935
7154	CONTRADICTION	3.9643974
7157	NEUTRAL	3.993129
7158	CONTRADICTION	3.816106
7159	NEUTRAL	3.7271128
7160	NEUTRAL	3.5016477
7162	ENTAILMENT	4.036533
7163	NEUTRAL	3.8829494
7167	NEUTRAL	3.573018
7168	CONTRADICTION	3.2298517
7169	ENTAILMENT	3.4834492
7170	NEUTRAL	3.6329622
7171	NEUTRAL	3.6236029
7172	NEUTRAL	3.4546804
7173	NEUTRAL	4.0628037
7174	NEUTRAL	3.9826071
7175	ENTAILMENT	3.2425127
7176	CONTRADICTION	3.6038814
7177	NEUTRAL	3.5501852
7178	CONTRADICTION	2.5949187
7179	NEUTRAL	2.1487274
7180	NEUTRAL	1.9699899
7181	NEUTRAL	2.303143
7182	NEUTRAL	3.1328688
7183	CONTRADICTION	2.8307343
7184	NEUTRAL	3.6765304
7187	NEUTRAL	2.077564
7188	NEUTRAL	1.6143523
7190	NEUTRAL	1.7708491
7191	NEUTRAL	1.5275666
7192	NEUTRAL	1.634995
7193	NEUTRAL	3.754634
7194	CONTRADICTION	3.7151968
7195	NEUTRAL	3.914316
7197	NEUTRAL	2.5965033
7198	NEUTRAL	3.0131977
7199	NEUTRAL	3.3437626
7201	NEUTRAL	2.4226313
7202	NEUTRAL	3.9488187
7203	CONTRADICTION	3.6926508
7206	NEUTRAL	3.8948
7207	NEUTRAL	2.585142
7212	NEUTRAL	3.940268
7215	NEUTRAL	3.9444385
7216	NEUTRAL	3.9616513
7220	CONTRADICTION	3.2161903
7223	NEUTRAL	3.9417136
7225	NEUTRAL	3.5045013
7227	NEUTRAL	3.4976068
7231	NEUTRAL	2.4571033
7232	NEUTRAL	2.498849
7233	ENTAILMENT	3.7940059
7236	NEUTRAL	3.928824
7238	NEUTRAL	2.740215
7243	ENTAILMENT	2.6977947
7244	NEUTRAL	3.987106
7245	NEUTRAL	3.8569953
7247	NEUTRAL	3.089826
7248	NEUTRAL	3.7069626
7249	NEUTRAL	2.182868
7250	NEUTRAL	3.3090248
7251	NEUTRAL	2.634768
7253	NEUTRAL	2.1342533
7254	NEUTRAL	2.3484163
7255	NEUTRAL	3.918534
7256	CONTRADICTION	4.0390215
7257	NEUTRAL	4.067163
7258	CONTRADICTION	4.083414
7259	NEUTRAL	4.137222
7260	ENTAILMENT	3.3101733
7261	CONTRADICTION	2.3882546
7263	NEUTRAL	3.020186
7264	CONTRADICTION	3.618825
7265	NEUTRAL	2.965229
7266	NEUTRAL	3.7292356
7272	NEUTRAL	3.6678634
7273	CONTRADICTION	3.4345942
7275	NEUTRAL	3.924701
7278	CONTRADICTION	3.8408387
7279	NEUTRAL	2.8816154
7282	CONTRADICTION	2.278097
7283	NEUTRAL	3.1602783
7284	NEUTRAL	3.855834
7285	NEUTRAL	3.907102
7286	NEUTRAL	3.566556
7288	NEUTRAL	3.8764133
7289	NEUTRAL	1.4041694
7290	NEUTRAL	1.352747
7295	NEUTRAL	3.9098806
7296	NEUTRAL	3.7527976
7297	NEUTRAL	3.8873904
7299	NEUTRAL	3.3220077
7301	NEUTRAL	2.9400086
7303	NEUTRAL	3.1348426
7305	NEUTRAL	3.925928
7307	NEUTRAL	4.0081906
7308	CONTRADICTION	3.2827234
7310	CONTRADICTION	2.7402225
7312	NEUTRAL	3.9717917
7317	NEUTRAL	3.9425142
7318	CONTRADICTION	4.0283265
7321	NEUTRAL	3.8977919
7323	NEUTRAL	4.122399
7324	NEUTRAL	3.7898774
7325	NEUTRAL	3.8769488
7326	NEUTRAL	4.0098906
7327	NEUTRAL	3.444094
7328	NEUTRAL	2.942967
7329	NEUTRAL	2.8844028
7330	NEUTRAL	1.8003962
7331	NEUTRAL	2.666805
7333	NEUTRAL	3.4050527
7336	NEUTRAL	3.6756263
7337	NEUTRAL	3.9083383
7338	NEUTRAL	3.9879231
7339	NEUTRAL	4.092585
7341	NEUTRAL	2.1760046
7342	NEUTRAL	2.2238572
7345	NEUTRAL	2.117465
7348	NEUTRAL	3.8974786
7351	NEUTRAL	1.425201
7354	NEUTRAL	1.7047766
7355	NEUTRAL	1.4847659
7357	NEUTRAL	3.387929
7360	NEUTRAL	3.3479826
7361	NEUTRAL	3.7815113
7366	NEUTRAL	3.8915904
7369	NEUTRAL	3.830962
7373	NEUTRAL	3.40533
7376	NEUTRAL	3.4521108
7377	NEUTRAL	3.872841
7378	NEUTRAL	3.6701965
7379	NEUTRAL	3.798495
7380	CONTRADICTION	3.7503786
7382	NEUTRAL	2.5782862
7384	NEUTRAL	3.4353414
7385	NEUTRAL	2.7868924
7387	NEUTRAL	4.089618
7393	NEUTRAL	1.7104272
7395	NEUTRAL	3.9178584
7396	CONTRADICTION	3.9493928
7400	NEUTRAL	3.46907
7401	NEUTRAL	3.108666
7403	NEUTRAL	3.0118322
7405	NEUTRAL	3.8995764
7406	NEUTRAL	3.9300752
7407	NEUTRAL	3.835939
7408	NEUTRAL	2.522797
7409	NEUTRAL	3.2508216
7412	NEUTRAL	2.2191029
7413	ENTAILMENT	3.5736122
7415	ENTAILMENT	3.9472592
7421	CONTRADICTION	3.7923198
7424	NEUTRAL	3.8699012
7425	NEUTRAL	4.003713
7426	NEUTRAL	4.0294695
7429	CONTRADICTION	3.714386
7430	NEUTRAL	3.6503768
7431	NEUTRAL	3.8683796
7433	NEUTRAL	3.497829
7435	NEUTRAL	2.2457683
7436	NEUTRAL	3.7592554
7439	NEUTRAL	3.1420527
7440	NEUTRAL	3.3816736
7442	NEUTRAL	3.1319466
7443	NEUTRAL	3.3434603
7447	NEUTRAL	3.6918101
7449	CONTRADICTION	3.1142144
7450	NEUTRAL	3.7673693
7453	NEUTRAL	3.5455003
7456	NEUTRAL	3.432402
7458	CONTRADICTION	3.4876795
7460	ENTAILMENT	3.8432922
7463	ENTAILMENT	3.654429
7465	NEUTRAL	3.9958792
7467	ENTAILMENT	3.7252872
7469	NEUTRAL	3.7711189
7473	NEUTRAL	3.841137
7478	CONTRADICTION	2.8376904
7480	NEUTRAL	3.9189725
7482	NEUTRAL	2.9183562
7484	CONTRADICTION	3.7121592
7488	ENTAILMENT	3.6610894
7489	CONTRADICTION	3.845985
7490	ENTAILMENT	4.0003366
7494	ENTAILMENT	3.8632097
7495	NEUTRAL	3.8246617
7498	CONTRADICTION	3.2861722
7500	NEUTRAL	2.7105284
7502	NEUTRAL	2.5335112
7510	NEUTRAL	4.0092797
7512	NEUTRAL	4.0502405
7513	NEUTRAL	3.666491
7514	NEUTRAL	4.0170465
7515	NEUTRAL	3.86545
7517	NEUTRAL	4.01691
7518	NEUTRAL	3.6557677
7519	NEUTRAL	2.0591393
7520	CONTRADICTION	2.5314362
7521	NEUTRAL	2.5690174
7523	NEUTRAL	2.5268931
7524	NEUTRAL	3.4777324
7528	NEUTRAL	3.6970408
7529	ENTAILMENT	3.4803672
7530	NEUTRAL	3.8027914
7531	NEUTRAL	3.7766366
7535	NEUTRAL	4.0676093
7536	NEUTRAL	4.015694
7538	NEUTRAL	3.316991
7540	NEUTRAL	3.7278051
7552	NEUTRAL	3.700756
7555	NEUTRAL	3.3036017
7560	NEUTRAL	1.6789646
7562	NEUTRAL	1.9246297
7565	NEUTRAL	1.8098775
7566	ENTAILMENT	3.8922396
7568	NEUTRAL	3.8918135
7570	ENTAILMENT	3.249146
7571	CONTRADICTION	3.024061
7574	ENTAILMENT	3.331814
7575	NEUTRAL	3.99958
7578	ENTAILMENT	3.8475704
7579	ENTAILMENT	2.250878
7584	NEUTRAL	2.2072985
7585	ENTAILMENT	2.6156392
7586	ENTAILMENT	3.9907198
7589	CONTRADICTION	3.136209
7591	CONTRADICTION	3.5040298
7592	NEUTRAL	3.558567
7593	CONTRADICTION	3.393504
7595	NEUTRAL	3.3576999
7596	CONTRADICTION	3.8007736
7597	NEUTRAL	3.7546268
7598	NEUTRAL	4.008229
7600	ENTAILMENT	3.374282
7601	ENTAILMENT	2.994924
7602	NEUTRAL	2.1592662
7604	NEUTRAL	2.0493236
7605	NEUTRAL	3.4030237
7607	NEUTRAL	3.7574854
7610	NEUTRAL	2.4118073
7614	NEUTRAL	2.3149157
7615	NEUTRAL	3.9421039
7617	NEUTRAL	3.6032994
7620	NEUTRAL	1.9616741
7621	NEUTRAL	1.0423187
7623	CONTRADICTION	2.6695657
7624	NEUTRAL	2.4192371
7626	NEUTRAL	3.8465006
7627	CONTRADICTION	3.556314
7628	NEUTRAL	3.7065067
7631	NEUTRAL	3.8156774
7632	NEUTRAL	3.8402295
7633	CONTRADICTION	3.6050668
7635	NEUTRAL	3.9935184
7637	NEUTRAL	3.9092746
7640	NEUTRAL	3.62978
7644	NEUTRAL	3.766478
7645	NEUTRAL	3.6591573
7646	NEUTRAL	3.7251835
7650	NEUTRAL	3.2910383
7655	NEUTRAL	4.0843825
7656	NEUTRAL	3.8694723
7661	NEUTRAL	4.042621
7663	NEUTRAL	3.5856
7664	NEUTRAL	3.7811103
7671	NEUTRAL	2.7436733
7673	CONTRADICTION	2.3376114
7674	NEUTRAL	3.4717956
7676	CONTRADICTION	3.8350818
7679	NEUTRAL	4.075766
7683	CONTRADICTION	1.6524249
7684	NEUTRAL	1.7587732
7685	NEUTRAL	1.7609233
7686	NEUTRAL	4.0216355
7690	NEUTRAL	3.4740827
7691	NEUTRAL	3.492859
7693	CONTRADICTION	2.6113653
7694	NEUTRAL	3.4214633
7695	NEUTRAL	3.7700438
7696	NEUTRAL	3.862806
7698	NEUTRAL	3.9703948
7704	NEUTRAL	3.173359
7705	NEUTRAL	3.181974
7706	NEUTRAL	3.8894176
7708	NEUTRAL	3.5680084
7709	NEUTRAL	3.6149197
7710	NEUTRAL	3.3698206
7713	NEUTRAL	3.260968
7715	NEUTRAL	3.9432726
7717	ENTAILMENT	3.9089527
7721	ENTAILMENT	3.919087
7725	NEUTRAL	3.7681608
7727	ENTAILMENT	3.4623919
7730	NEUTRAL	2.1483002
7735	NEUTRAL	3.9168148
7736	CONTRADICTION	3.695291
7737	NEUTRAL	3.6495209
7738	NEUTRAL	3.3871818
7745	CONTRADICTION	3.5759547
7748	NEUTRAL	3.4833705
7749	NEUTRAL	2.621929
7750	NEUTRAL	2.5667892
7756	NEUTRAL	3.9648066
7758	NEUTRAL	3.8774323
7759	NEUTRAL	3.5343935
7761	CONTRADICTION	3.644332
7762	NEUTRAL	3.5918226
7765	NEUTRAL	3.3715653
7766	NEUTRAL	3.973134
7767	CONTRADICTION	3.9484558
7770	ENTAILMENT	3.6653242
7773	NEUTRAL	3.5088515
7774	ENTAILMENT	3.7320561
7775	NEUTRAL	3.8023868
7783	NEUTRAL	3.6778927
7786	NEUTRAL	3.6006413
7788	NEUTRAL	3.626145
7789	NEUTRAL	3.7951756
7791	NEUTRAL	3.865864
7796	CONTRADICTION	3.7153335
7797	NEUTRAL	4.037989
7799	NEUTRAL	3.0804203
7800	NEUTRAL	2.92942
7801	NEUTRAL	3.8279214
7802	NEUTRAL	1.9715118
7803	NEUTRAL	2.7644463
7806	NEUTRAL	3.7505937
7809	NEUTRAL	2.402276
7812	NEUTRAL	2.1448646
7814	NEUTRAL	3.9369125
7815	NEUTRAL	3.9508562
7816	NEUTRAL	3.9930964
7818	CONTRADICTION	3.0606132
7824	NEUTRAL	3.3867836
7825	CONTRADICTION	3.8902106
7826	NEUTRAL	3.9131227
7827	NEUTRAL	3.7262814
7828	NEUTRAL	3.4586062
7829	NEUTRAL	3.6035323
7830	NEUTRAL	3.742083
7831	ENTAILMENT	3.8688202
7832	ENTAILMENT	3.994947
7833	ENTAILMENT	3.9646587
7835	ENTAILMENT	3.9504266
7837	ENTAILMENT	3.88414
7840	NEUTRAL	4.167319
7842	ENTAILMENT	3.9249752
7843	NEUTRAL	3.844994
7845	CONTRADICTION	2.8517103
7846	ENTAILMENT	2.4582596
7848	NEUTRAL	2.1204643
7850	NEUTRAL	3.7407274
7852	CONTRADICTION	3.9257662
7853	NEUTRAL	3.6364899
7854	NEUTRAL	3.430449
7855	NEUTRAL	3.3853981
7856	NEUTRAL	3.7435074
7857	NEUTRAL	3.6067784
7858	NEUTRAL	3.9485064
7860	NEUTRAL	3.8874135
7862	NEUTRAL	3.9560027
7863	CONTRADICTION	3.4174783
7865	NEUTRAL	3.765192
7870	NEUTRAL	3.915928
7871	NEUTRAL	3.995153
7873	NEUTRAL	3.9831872
7874	NEUTRAL	3.1970572
7879	CONTRADICTION	3.4640245
7880	NEUTRAL	3.6815825
7882	NEUTRAL	3.323897
7883	ENTAILMENT	2.897041
7885	CONTRADICTION	3.4850187
7886	ENTAILMENT	3.261181
7894	NEUTRAL	3.921149
7895	NEUTRAL	3.6466458
7897	CONTRADICTION	3.6223454
7901	NEUTRAL	3.5927448
7904	NEUTRAL	3.2450542
7905	NEUTRAL	3.7758458
7907	NEUTRAL	3.4164214
7908	NEUTRAL	3.860013
7910	NEUTRAL	3.902372
7911	NEUTRAL	3.8162887
7913	NEUTRAL	3.7420912
7914	NEUTRAL	3.3650289
7915	NEUTRAL	3.8623314
7916	ENTAILMENT	3.9464946
7918	ENTAILMENT	3.8626437
7919	CONTRADICTION	4.003921
7920	ENTAILMENT	4.0330334
7922	ENTAILMENT	3.5324526
7924	ENTAILMENT	3.5435848
7928	NEUTRAL	3.8640337
7929	NEUTRAL	1.8217365
7930	CONTRADICTION	1.8321517
7931	NEUTRAL	1.7363042
7941	NEUTRAL	2.7181761
7942	NEUTRAL	2.3075366
7943	NEUTRAL	3.5700955
7944	NEUTRAL	3.7898798
7945	NEUTRAL	3.9317853
7948	NEUTRAL	3.9573321
7952	NEUTRAL	3.778517
7955	CONTRADICTION	3.6810174
7956	ENTAILMENT	3.8635726
7958	NEUTRAL	3.2151814
7960	ENTAILMENT	3.7351518
7961	NEUTRAL	3.7044387
7962	CONTRADICTION	2.9799845
7965	NEUTRAL	4.0167375
7968	NEUTRAL	3.4609826
7969	CONTRADICTION	1.8595732
7970	NEUTRAL	3.1407404
7974	NEUTRAL	3.9165528
7975	NEUTRAL	3.8779445
7978	NEUTRAL	2.9118056
7979	NEUTRAL	3.2248178
7982	NEUTRAL	3.9595659
7983	NEUTRAL	3.8844156
7984	ENTAILMENT	3.8961885
7988	NEUTRAL	3.1896176
7991	NEUTRAL	3.7591643
7992	NEUTRAL	3.486986
7994	NEUTRAL	3.980543
8000	NEUTRAL	3.9889517
8001	NEUTRAL	3.738964
8003	NEUTRAL	3.7253509
8004	NEUTRAL	3.6976442
8007	NEUTRAL	2.289659
8008	NEUTRAL	1.7378584
8009	NEUTRAL	0.94169575
8011	NEUTRAL	4.0987835
8013	NEUTRAL	3.8396883
8015	NEUTRAL	3.7064402
8016	NEUTRAL	3.9527934
8017	NEUTRAL	3.719728
8019	NEUTRAL	3.8083284
8020	NEUTRAL	3.77217
8022	NEUTRAL	3.962993
8023	NEUTRAL	3.5600734
8026	NEUTRAL	3.2792585
8027	NEUTRAL	3.7214518
8030	NEUTRAL	3.9110112
8033	NEUTRAL	2.599444
8034	NEUTRAL	2.5489726
8035	CONTRADICTION	2.6701465
8036	NEUTRAL	1.9706167
8042	NEUTRAL	3.5659494
8043	NEUTRAL	3.1961193
8045	NEUTRAL	3.1556985
8046	NEUTRAL	3.9379873
8048	NEUTRAL	3.8946545
8051	NEUTRAL	3.3498259
8052	NEUTRAL	3.3428829
8053	NEUTRAL	3.5243568
8054	NEUTRAL	3.5433154
8056	NEUTRAL	3.8607066
8061	NEUTRAL	2.8689466
8062	NEUTRAL	2.5941875
8063	NEUTRAL	2.7890363
8066	NEUTRAL	3.9170694
8070	NEUTRAL	3.7676592
8074	NEUTRAL	3.9401522
8075	NEUTRAL	3.824132
8078	NEUTRAL	3.1787686
8080	NEUTRAL	3.1201665
8081	NEUTRAL	2.8400292
8082	NEUTRAL	3.9978218
8083	NEUTRAL	3.4641025
8085	NEUTRAL	4.026809
8086	NEUTRAL	3.285533
8087	NEUTRAL	3.385243
8088	NEUTRAL	3.457421
8097	NEUTRAL	3.1855907
8098	NEUTRAL	3.94032
8099	NEUTRAL	3.1639137
8100	NEUTRAL	3.8169703
8101	CONTRADICTION	4.021118
8102	NEUTRAL	2.9661932
8103	NEUTRAL	3.6609674
8106	NEUTRAL	3.5738742
8107	NEUTRAL	3.7698736
8111	ENTAILMENT	3.7733498
8113	NEUTRAL	1.3924035
8114	CONTRADICTION	1.1554102
8115	NEUTRAL	1.1850921
8116	NEUTRAL	1.2321854
8117	NEUTRAL	1.0440977
8118	NEUTRAL	3.676879
8123	NEUTRAL	1.8154407
8125	NEUTRAL	1.8599051
8128	NEUTRAL	4.0014844
8131	NEUTRAL	3.603911
8132	NEUTRAL	2.932578
8133	NEUTRAL	3.616283
8135	NEUTRAL	3.3292155
8139	NEUTRAL	3.474782
8140	NEUTRAL	2.3473668
8142	NEUTRAL	2.7678766
8144	NEUTRAL	2.3825166
8146	NEUTRAL	3.888773
8148	NEUTRAL	3.7163696
8149	NEUTRAL	1.7258959
8150	NEUTRAL	3.087412
8151	NEUTRAL	3.1327858
8153	NEUTRAL	2.4733953
8154	NEUTRAL	3.3655677
8160	NEUTRAL	2.8726826
8164	NEUTRAL	3.0226989
8166	NEUTRAL	3.7954044
8167	NEUTRAL	1.7418169
8169	NEUTRAL	2.4180744
8170	NEUTRAL	3.3603952
8171	NEUTRAL	1.9969728
8172	NEUTRAL	3.8705006
8174	NEUTRAL	3.790444
8176	NEUTRAL	3.8344774
8178	NEUTRAL	3.9316983
8181	NEUTRAL	4.0170717
8182	NEUTRAL	4.001124
8183	ENTAILMENT	2.9661674
8185	NEUTRAL	3.492185
8188	NEUTRAL	3.9623132
8197	NEUTRAL	2.911131
8198	NEUTRAL	2.5863683
8202	NEUTRAL	3.6921196
8203	NEUTRAL	2.9800963
8204	NEUTRAL	2.734675
8205	NEUTRAL	3.148065
8207	NEUTRAL	3.2009275
8208	NEUTRAL	3.7607195
8209	NEUTRAL	3.8157794
8214	NEUTRAL	2.9375153
8218	NEUTRAL	3.597506
8221	NEUTRAL	3.9912386
8222	NEUTRAL	3.9776976
8224	NEUTRAL	3.9181576
8226	NEUTRAL	3.8374815
8229	NEUTRAL	3.9906473
8231	NEUTRAL	4.046659
8232	NEUTRAL	4.0021725
8234	NEUTRAL	4.04072
8235	NEUTRAL	3.9672196
8236	NEUTRAL	3.9490929
8237	NEUTRAL	4.0002604
8238	NEUTRAL	4.0073357
8239	NEUTRAL	2.9345512
8240	NEUTRAL	2.7920518
8241	NEUTRAL	3.6809206
8242	NEUTRAL	3.1625485
8243	NEUTRAL	3.5282464
8244	NEUTRAL	4.0591483
8245	NEUTRAL	4.0739913
8250	NEUTRAL	2.7070394
8252	NEUTRAL	3.2014856
8253	NEUTRAL	3.8616776
8254	NEUTRAL	3.7745023
8255	NEUTRAL	3.902093
8256	NEUTRAL	4.0680313
8257	NEUTRAL	3.8956301
8259	NEUTRAL	3.6913679
8260	NEUTRAL	3.487305
8261	NEUTRAL	3.777729
8262	NEUTRAL	3.8875117
8265	NEUTRAL	3.998912
8268	NEUTRAL	1.751028
8270	NEUTRAL	1.6330653
8271	NEUTRAL	3.7431889
8273	NEUTRAL	3.8592672
8275	ENTAILMENT	2.5641325
8278	NEUTRAL	1.9360541
8279	NEUTRAL	1.9982076
8280	NEUTRAL	3.6501255
8284	NEUTRAL	3.785808
8286	NEUTRAL	1.8506032
8287	NEUTRAL	2.6632202
8290	CONTRADICTION	3.9037132
8291	ENTAILMENT	3.881712
8292	ENTAILMENT	3.8141627
8293	ENTAILMENT	2.9971166
8295	ENTAILMENT	4.0098224
8297	ENTAILMENT	3.2920136
8298	NEUTRAL	3.630567
8299	NEUTRAL	3.6311529
8301	NEUTRAL	3.5854583
8302	NEUTRAL	3.3638225
8303	NEUTRAL	3.6290662
8308	NEUTRAL	3.9528158
8309	NEUTRAL	3.805223
8310	NEUTRAL	3.9118407
8311	NEUTRAL	2.9979374
8315	NEUTRAL	3.026952
8318	ENTAILMENT	3.4064717
8319	CONTRADICTION	3.5725694
8320	ENTAILMENT	3.7397678
8322	ENTAILMENT	2.9241717
8324	ENTAILMENT	3.8996897
8332	CONTRADICTION	3.4238431
8337	NEUTRAL	4.004019
8341	NEUTRAL	3.785226
8342	NEUTRAL	3.403111
8344	CONTRADICTION	3.6881979
8346	NEUTRAL	4.0525813
8348	NEUTRAL	2.7160656
8350	CONTRADICTION	3.084733
8353	NEUTRAL	3.8371491
8354	NEUTRAL	3.7662292
8357	NEUTRAL	3.969108
8359	NEUTRAL	3.7321134
8361	NEUTRAL	3.796516
8364	NEUTRAL	3.9180171
8365	NEUTRAL	3.935769
